@params:Cyc Env Hold|Cyc Env Rate|Cyc Env Ratio|Cyc Env Synced|Cyc Env Tilt|Cyc Env Time|Cyc Env Time Mode|Drift|Env 1 Attack|Env 1 Decay|Env 1 Release|Env 1 Sustain|Env 2 Attack|Env 2 Cyc On|Env 2 Decay|Env 2 Release|Env 2 Sustain|Glide Time|HP Freq|Key > LPF|LFO Amt|LFO Mod Amt|LFO Rate|LFO Ratio|LFO Retrig On|LFO Synced|LFO Time|LFO Time Mode|LFO Wave|LP Freq|LP Mod Amt 1|LP Mod Amt 2|LP Reso|LP Type|Legato On|Mod Matrix Amt 1|Mod Matrix Amt 2|Mod Matrix Amt 3|Noise Flt On|Noise Gain|Noise On|Note Pitch Bend On|Osc 1 Flt On|Osc 1 Gain|Osc 1 Oct|Osc 1 On|Osc 1 Shape|Osc 1 Shape Mod Amt|Osc 1 Wave|Osc 2 Detune|Osc 2 Flt On|Osc 2 Gain|Osc 2 Oct|Osc 2 On|Osc 2 Wave|Osc Retrig On|Pitch Mod Amt 1|Pitch Mod Amt 2|Poly Voice Depth|Spread|Strength|Thickness|Transpose|Vel > Vol|Volume
FM Halfstep Sticks:0.0|0.31225645542144775|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.2265625|0.15754182636737823|0.296382874250412|0.2222222238779068|0.0|0.1666666716337204|0.0|0.5901639461517334|0.8253968358039856|0.0|0.0|0.5555555820465088|0.2734375|0.420634925365448|1.0|1.0|0.0873015895485878|1.0|15.0|0.6721594333648682|0.0|0.0|0.39584025740623474|0.8693749904632568|0.7109375|0.817460298538208|0.0|0.0|0.7890625|0.5859375|0.8515625|1.0|0.0|1.0|1.0|1.0|0.4365079700946808|2.0|1.0|0.007936508394777775|0.0859375|0.0|0.8333333134651184|1.0|0.7936508059501648|0.0|1.0|2.0|1.0|0.578125|1.0|0.4365079402923584|0.4365079402923584|0.4365079402923584|0.4365079402923584|0.0|0.3515625|0.4444444477558136
FM Halfstep Whirr:0.0|0.1901049017906189|0.0476190485060215|0.0|0.523809552192688|0.29616981744766235|3.0|0.1015625|0.07904773205518723|0.3813360929489136|0.261904776096344|0.0|0.11075662076473236|1.0|0.3974480628967285|0.3967844247817993|0.699999988079071|0.0|0.571428656578064|0.0|0.523809552192688|0.5|0.8095238208770752|0.0476190485060215|0.0|15.0|0.29616981744766235|0.0|3.0|0.6666666865348816|0.9375|0.484375|0.3888888955116272|0.0|0.0|0.5|0.5|0.21875|1.0|0.6190476417541504|1.0|1.0|1.0|0.5478326082229614|0.0|1.0|0.4920634925365448|0.5249999761581421|0.0|0.5952380895614624|1.0|0.7333330512046814|1.0|1.0|2.0|1.0|0.5|1.0|0.0|1.0|0.0|0.0|0.0|0.5|0.5158730149269104
Foglie Pad:0.0|0.31225645542144775|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.8671875|0.5703125|0.5079365372657776|0.6746031641960144|0.6269841194152832|0.15079365670681|0.0|0.5081782341003418|0.7539682388305664|0.2539682686328888|0.0|0.1825396865606308|0.0|0.2222222238779068|0.5|0.12497764080762863|0.380952388048172|0.0|15.0|0.760516881942749|0.0|2.0|0.7063491940498352|0.8203125|0.546875|0.0873015895485878|1.0|0.0|0.5|0.5|0.5|1.0|0.45059826970100403|1.0|1.0|1.0|0.5478326082229614|1.0|1.0|0.6269841194152832|0.8253968358039856|2.0|0.6583190560340881|1.0|0.6243606805801392|0.0|1.0|1.0|0.0|0.5|0.5|0.5|0.5|0.5|0.5|0.0|0.5|0.6309606432914734
Game Console:0.0|0.31225648522377014|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.140625|0.0|0.3974480628967285|0.0|1.0|0.2142857164144516|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.5|0.11318051069974899|0.0476190485060215|0.0|15.0|0.29616981744766235|0.0|0.0|0.8809523582458496|0.2578125|0.5|0.0|0.0|0.0|0.9675928950309753|0.5|0.5|1.0|0.0|0.0|1.0|1.0|0.5478326082229614|0.0|1.0|0.0|0.640625|1.0|1.0|1.0|0.4987773895263672|1.0|1.0|4.0|0.0|0.5|0.5|0.0|0.640625|0.5|0.1640625|0.0|0.3499999940395355|0.5
Gear Shift:0.0|0.12772879004478455|0.0476190485060215|5.0|0.9603174328804016|0.29616981744766235|3.0|0.0390625|0.1825396865606308|0.5079365372657776|0.2857142984867096|0.9841269850730896|0.11075662076473236|1.0|0.3974480628967285|0.3967844247817993|0.699999988079071|0.0|0.5238096117973328|1.0|0.4920634925365448|0.8203125|0.7005908489227295|0.0|1.0|16.0|0.0|3.0|4.0|0.7936508655548096|0.8984375|0.984375|0.3730158805847168|1.0|0.0|0.8671875|0.6953125|0.8671875|1.0|0.26085877418518066|1.0|1.0|1.0|0.627436101436615|0.0|1.0|0.2480158656835556|0.55078125|4.0|0.5|1.0|0.6304938197135925|-1.0|1.0|2.0|0.0|1.0|0.0|0.5952380895614624|0.5952380895614624|0.5952380895614624|0.5952380895614624|0.0|0.09375|0.4365079402923584
Gentle Pulse Pad:0.1825396865606308|0.6904761791229248|0.7936508059501648|12.0|0.8333333134651184|0.29616981744766235|3.0|0.359375|0.5555555820465088|0.7166666388511658|0.2777777910232544|0.3333333432674408|0.11075662076473236|1.0|0.3974480628967285|0.9126983880996704|0.8015872836112976|0.0|0.2936508059501648|0.0|0.2539682686328888|0.5|0.3730158805847168|0.1349206417798996|0.0|17.0|0.29616981744766235|3.0|3.0|0.3095238208770752|0.828125|0.734375|0.7222222089767456|0.0|0.0|0.0|0.6640625|0.8125|1.0|0.6666666865348816|1.0|0.0|1.0|0.6190476417541504|1.0|1.0|0.0|0.4921875|0.0|0.420634925365448|1.0|0.658730149269104|0.0|1.0|1.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.5|0.3492063581943512
Gentle Sixty:0.0|0.1825396865606308|0.0476190485060215|15.0|0.682539701461792|0.29616981744766235|0.0|0.3828125|0.190476194024086|0.5873016119003296|0.6307678818702698|0.8730158805847168|0.055555544793605804|1.0|0.25|0.0|0.0|0.3046875|0.2539682388305664|1.0|0.1587301641702652|0.6953125|0.1666666716337204|0.0476190485060215|0.0|15.0|0.29616981744766235|0.0|0.0|0.5703124403953552|0.71875|0.8046875|0.1015625|1.0|0.0|0.6640625|0.40625|0.7734375|1.0|0.36507943272590637|1.0|0.0|1.0|0.4523809850215912|1.0|1.0|0.2936508059501648|0.5078125|0.0|0.4126984179019928|1.0|0.7936508059501648|0.0|1.0|1.0|0.0|0.4296875|0.6171875|0.0|0.0|0.0|0.0|0.0|0.5|0.31622862815856934
Glacial Tolerance:0.0|0.055545624345541|0.0476190485060215|15.0|0.02380952425301075|0.9047619104385376|1.0|0.21875|0.055555544793605804|0.71875|0.579365074634552|0.0|0.0|0.0|0.1984127014875412|0.6349206566810608|0.0|0.0|0.1349206417798996|0.4921875|0.30158731341362|0.9453125|0.22619275748729706|0.1746031790971756|1.0|15.0|0.0|0.0|8.0|0.4841269850730896|0.859375|0.8515625|0.6904761791229248|0.0|0.0|0.8637499809265137|0.578125|0.796875|0.0|0.0|0.0|1.0|1.0|0.5061666965484619|0.0|1.0|0.6111111044883728|0.59375|1.0|0.3888888955116272|1.0|0.5886358022689819|-1.0|1.0|1.0|0.0|0.6328125|0.5|0.1796875|0.9285714030265808|0.1796875|0.1796875|0.0|0.3671875|0.3968254029750824
Grimer bass:0.0|0.31225645542144775|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.05000000074505806|0.1111111044883728|0.4126984179019928|0.3730158805847168|1.0|0.1984127014875412|0.0|0.3968254029750824|0.7890625|1.0|0.29906976222991943|0.1349206417798996|0.34375|0.5|0.5|0.11318051815032959|0.2380952388048172|0.0|10.0|0.29616981744766235|2.0|0.0|0.1031746119260788|0.9921875|0.8515625|0.4126984179019928|1.0|1.0|0.9675928950309753|0.1953125|0.9609375|0.0|0.0|1.0|1.0|1.0|0.5227996706962585|0.0|1.0|0.0476190485060215|0.375|0.0|0.4365079402923584|1.0|0.4987773597240448|-3.0|1.0|2.0|0.0|0.5546875|0.59375|0.0|0.0|0.2890625|1.0|0.0|0.2421875|1.0
Hickory Bells:0.0|0.055545624345541|0.0476190485060215|15.0|0.02380952425301075|0.9047619104385376|1.0|0.25|0.1269841343164444|0.71875|0.579365074634552|0.0|0.0|0.0|0.1984127014875412|0.6349206566810608|0.0|0.0|0.1349206417798996|0.4921875|0.30158731341362|0.9453125|0.22619275748729706|0.1746031790971756|1.0|15.0|0.0|0.0|8.0|0.4841269850730896|0.8828125|0.8515625|0.6904761791229248|0.0|0.0|0.84375|0.59375|0.796875|1.0|0.2504684627056122|1.0|1.0|1.0|0.5061666965484619|0.0|1.0|0.6111111044883728|0.625|1.0|0.3888888955116272|1.0|0.5886358022689819|0.0|1.0|0.0|0.0|0.6328125|0.7265625|0.1796875|0.9285714030265808|0.1796875|0.1796875|0.0|0.3671875|0.3968254029750824
Hubus Lead:0.0|0.31225645542144775|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.171875|0.11119615286588669|0.5714285969734192|0.158730149269104|0.0|0.2142857164144516|0.0|0.4365079402923584|0.341269850730896|0.6800000071525574|0.1875|0.2936508059501648|0.3359375|1.0|1.0|0.3923724293708801|0.0|0.0|15.0|0.2109375|0.0|0.0|0.5793650150299072|0.7709486484527588|0.7890625|0.3968254029750824|1.0|0.0|0.78125|0.78125|0.765625|0.0|0.15685099363327026|1.0|1.0|1.0|0.6563501954078674|1.0|1.0|0.7142857313156128|0.640625|4.0|0.5962928533554077|1.0|0.6470516920089722|0.0|1.0|4.0|0.0|0.4371841549873352|0.6171875|0.25|0.25|0.296875|0.359375|0.0|0.4921875|0.4682539701461792
Kentucky Lead:1.0|0.31225648522377014|0.0476190485060215|15.0|0.7063491940498352|0.29616981744766235|3.0|0.0|0.190476194024086|0.44262295961380005|0.5158730149269104|1.0|0.0|0.0|0.2936508059501648|0.3967844247817993|0.0|0.0|0.3660234212875366|0.0|0.0476190485060215|0.640625|0.1131804957985878|0.0476190485060215|1.0|15.0|0.29616981744766235|0.0|6.0|0.5714479684829712|0.9609375|0.6796875|0.31473401188850403|0.0|0.0|0.9844277501106262|0.5|0.5|1.0|0.21373827755451202|1.0|1.0|1.0|0.4772636592388153|1.0|1.0|1.0|0.9750000238418579|2.0|0.5|1.0|0.4217303991317749|0.0|1.0|2.0|0.0|0.09322962164878845|0.1875|0.0|0.5252701640129089|0.0|0.0|0.0|0.550000011920929|0.7079439163208008
Keynell:0.0|0.31225645542144775|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.4140625|0.2936508059501648|0.2698412835597992|0.6269841194152832|0.6190476417541504|0.0|0.0|0.817460298538208|0.2698412835597992|0.1984127014875412|0.0|0.055555559694767|0.0|0.7698412537574768|0.046875|0.1428571343421936|0.0476190485060215|0.0|15.0|0.1349206566810608|1.0|0.0|0.6507936716079712|0.21715405583381653|0.5|0.3492063581943512|1.0|0.0|0.71875|0.0|0.8515625|1.0|0.3888888955116272|1.0|1.0|1.0|0.8650793433189392|0.0|1.0|0.0873015895485878|0.984375|3.0|0.5|1.0|0.6269841194152832|-2.0|1.0|2.0|0.0|0.5|0.609375|0.0|0.0|0.3515625|0.0|0.0|0.5|0.3981052041053772
La String Machine:0.0|0.31225645542144775|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.15625|0.420634925365448|0.579365074634552|0.4920634925365448|0.8571428656578064|0.8333333134651184|0.0|0.6796875|0.6190476417541504|0.6507936716079712|0.0|0.3253968358039856|0.390625|0.9523809552192688|0.1484375|0.0|0.1111111119389534|1.0|15.0|0.1269841343164444|0.0|0.0|0.5952380895614624|0.25|0.8359375|0.2460317462682724|0.0|0.0|0.7578125|0.375|0.03125|0.0|0.1984967589378357|1.0|1.0|1.0|0.6827948093414307|0.0|1.0|0.6349206566810608|0.9523809552192688|2.0|0.4285714328289032|1.0|0.611873984336853|0.0|1.0|4.0|0.0|0.421875|0.5859375|0.007936508394777775|0.890625|0.0|0.8650793433189392|0.0|0.5859375|0.1640625
Light Frost:0.1984127014875412|0.6519830226898193|0.0|2.0|1.0|0.2380952537059784|1.0|0.3515625|0.484375|0.4682539701461792|0.6484375|0.5|0.5476190447807312|0.0|0.7704917788505554|0.8585879802703857|0.0|0.0|0.3937007784843445|1.0|0.1031746044754982|0.171875|0.06123904883861542|0.01587301678955555|0.0|15.0|0.29616981744766235|2.0|0.0|0.4251968562602997|0.625|0.9375|0.4126984179019928|0.0|0.0|0.0|0.0|0.6640625|1.0|0.6026117205619812|1.0|1.0|1.0|0.36220473051071167|-1.0|1.0|1.0|0.46000003814697266|1.0|0.380952388048172|1.0|0.8571428656578064|0.0|1.0|0.0|1.0|0.4296875|0.5703125|0.0|0.0|0.27559053897857666|0.0|0.0|0.5|1.0
Lo-Fi Metal Hit:0.0|0.31225648522377014|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.0|0.12432331591844559|0.34571847319602966|0.2380952388048172|0.0|0.1190476194024086|0.0|0.8333333134651184|0.3967844247817993|0.0|0.0|0.5396825671195984|0.0|0.6984127163887024|0.5|1.0|0.420634925365448|1.0|15.0|0.29616981744766235|2.0|3.0|0.9841269850730896|0.21715405583381653|0.75|0.2539682686328888|0.0|0.0|0.9675928950309753|0.5|0.5|1.0|0.0|1.0|1.0|1.0|0.6484819054603577|2.0|1.0|0.0|0.953125|2.0|0.420634925365448|1.0|0.7282047271728516|2.0|1.0|2.0|1.0|0.5|0.9453125|0.0|1.0|0.953125|0.0|-1.0|0.9140625|0.562341570854187
Lo-Fi Tech Tom:0.0|0.31225648522377014|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.07199999690055847|0.10554856806993484|0.35642221570014954|0.3730158805847168|0.0|0.0|0.0|0.079365074634552|0.3967844247817993|0.0|0.0|0.0|0.0|0.7936508059501648|0.5|0.24495619535446167|0.0476190485060215|1.0|15.0|0.29616981744766235|0.0|7.0|0.5247525572776794|0.5|0.734375|0.44999998807907104|0.0|0.0|0.5078125|0.984375|0.5|1.0|0.579365074634552|1.0|1.0|1.0|0.7358816862106323|-1.0|1.0|0.0634920671582222|0.9453125|1.0|0.30158731341362|1.0|0.341269850730896|-1.0|1.0|1.0|1.0|1.0|0.9140625|0.0|1.0|0.0|0.0|3.0|0.859375|0.4682539701461792
Majestic FM Bells:0.6984127163887024|0.1440626084804535|0.8492063283920288|15.0|0.30158731341362|0.5714285969734192|1.0|0.328125|0.095238097012043|0.5555555820465088|0.5625|0.6746031641960144|0.8650793433189392|0.0|0.6349206566810608|0.3571428656578064|0.190476194024086|0.0|0.4375|0.5|0.3571428656578064|1.0|0.0|0.095238097012043|1.0|17.0|0.3333333432674408|1.0|1.0|0.6132092475891113|0.1875|0.890625|0.5079365372657776|1.0|0.0|0.109375|0.59375|0.75|1.0|0.0|1.0|1.0|1.0|0.6687494516372681|1.0|1.0|0.15079365670681|0.8046875|6.0|0.4285714328289032|1.0|0.6425521373748779|0.0|1.0|4.0|0.0|0.5859375|0.6015625|0.796875|0.71875|0.0|0.0714285746216774|0.0|0.21875|0.2222222238779068
Metallic Flutter Pad:0.0|0.0|0.0476190485060215|15.0|0.5317460298538208|0.658730149269104|1.0|0.4296875|0.1190476194024086|0.7222222089767456|0.7063491940498352|0.4682539701461792|0.0873015895485878|1.0|0.7777777910232544|0.7301587462425232|0.380952388048172|0.0|0.3888888657093048|0.296875|0.5873016119003296|0.6796875|0.0|0.1428571492433548|0.0|10.0|0.4761904776096344|0.0|0.0|0.5873015522956848|0.7421875|0.8203125|0.5634920597076416|1.0|0.0|0.96875|0.4140625|0.8203125|1.0|0.5000000596046448|1.0|1.0|1.0|0.7142857313156128|-1.0|1.0|0.1746031790971756|0.859375|4.0|0.5396825671195984|1.0|0.4444444477558136|0.0|1.0|4.0|1.0|0.4140625|0.5|0.0|0.6640625|0.3515625|0.4921875|12.0|0.5|0.341269850730896
Metallic Strings:0.0|0.31225648522377014|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.4453125|0.3967711925506592|0.6350126266479492|0.5872554183006287|0.380952388048172|0.11075661331415176|0.0|0.7778103947639465|0.3967844247817993|0.699999988079071|0.0|0.0|0.0|1.0|0.5|0.05739879235625267|0.0476190485060215|0.0|15.0|0.29616981744766235|2.0|4.0|0.834808349609375|0.5|0.8853289484977722|0.0|1.0|0.0|0.5|0.5|0.5|0.0|0.08176463097333908|1.0|1.0|1.0|0.5478326082229614|0.0|1.0|0.875|0.5595238208770752|3.0|0.5|1.0|0.543150782585144|0.0|1.0|0.0|0.0|0.5|0.5|0.28999999165534973|0.28999999165534973|0.28999999165534973|0.28999999165534973|0.0|0.10000000149011612|0.5011858344078064
Metallic Swell Pad:0.0|0.31225645542144775|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.3515625|0.4781762361526489|0.1875|0.5437992215156555|0.8571428656578064|0.11075662076473236|0.0|0.3974480628967285|0.3967844247817993|0.699999988079071|0.625|0.49809300899505615|0.5|0.6929134130477905|0.0|1.0|0.0|1.0|15.0|0.29616981744766235|2.0|0.0|0.6031746864318848|0.9140625|0.53125|0.5|0.0|0.0|0.18873029947280884|0.640625|0.9375|1.0|0.0|1.0|1.0|1.0|0.6910619139671326|0.0|1.0|0.7952755689620972|1.0|3.0|0.5|1.0|0.6800129413604736|1.0|1.0|0.0|0.0|0.5|0.7952755689620972|0.0|0.6484375|0.8515625|0.0|24.0|0.5703125|0.22387215495109558
Monday Morning:0.0|0.31225645542144775|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.671875|0.21867240965366364|0.4841269552707672|0.5815389752388|0.817460298538208|0.11075662076473236|0.0|0.3974480628967285|0.3967844247817993|0.699999988079071|0.328125|0.2619048058986664|0.59375|1.0|0.8203125|0.1901049017906189|0.4523809552192688|0.0|15.0|0.29616981744766235|0.0|0.0|0.4444444477558136|0.75|0.3359375|0.5476190447807312|0.0|0.0|1.0|1.0|0.9140625|1.0|0.4453125298023224|1.0|1.0|0.0|0.540550172328949|-2.0|0.0|0.0|0.5|0.0|0.5|1.0|0.5405714511871338|-2.0|1.0|0.0|0.0|0.5|0.5|0.0|0.3125|1.0|0.1796875|24.0|0.453125|0.562341570854187
Morning Chorus Pad:0.6984127163887024|0.31225645542144775|0.0476190485060215|15.0|0.1587301641702652|0.2142857313156128|1.0|0.328125|0.341269850730896|0.4444444477558136|0.6015625|0.7460317611694336|0.4523809552192688|0.0|0.3333333432674408|0.7301587462425232|0.7222222089767456|0.0|0.2380952388048172|0.296875|0.2539682686328888|0.0703125|0.1825396865606308|0.0476190485060215|1.0|15.0|0.4761904776096344|0.0|6.0|0.485148549079895|0.8203125|0.9296875|0.3730158805847168|1.0|0.0|0.6640625|0.328125|0.0|1.0|0.0|1.0|1.0|1.0|0.7936508059501648|0.0|1.0|0.6269841194152832|0.5234375|2.0|0.0|1.0|0.8492063283920288|0.0|1.0|3.0|0.0|0.4140625|0.3125|0.0|0.859375|0.3515625|0.0|12.0|0.5|0.3174603283405304
Not Enough Bass:0.0|0.31225648522377014|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.07249999791383743|0.11075660586357117|0.39744803309440613|0.40329256653785706|0.699999988079071|0.11075662076473236|0.0|0.6190645694732666|0.6269841194152832|0.4841269850730896|0.3162277638912201|0.2578125|0.0|1.0|0.5|0.05739879235625267|0.0476190485060215|0.0|15.0|0.29616981744766235|2.0|2.0|0.1587301641702652|0.9308943748474121|0.5|0.0|1.0|1.0|0.5|0.5|0.5|1.0|0.0|1.0|1.0|1.0|0.5690018534660339|0.0|1.0|0.0|0.5|4.0|0.5|0.0|0.1868906021118164|-1.0|1.0|0.0|0.0|0.5|0.5|0.5|0.5|0.5|0.0|0.0|0.10000000149011612|0.7943263053894043
Numan Keystrike:0.5714285969734192|0.42905962467193604|0.0476190485060215|15.0|0.4365079402923584|0.0942005068063736|2.0|0.171875|0.0238095223903656|0.9126983880996704|0.5555555820465088|0.4047619104385376|0.0|1.0|0.2857142984867096|0.0|0.0|0.0|0.08730160444974899|1.0|1.0|0.5|0.04499194771051407|0.8333333134651184|1.0|15.0|0.5396825671195984|1.0|5.0|0.10352882742881775|0.9375|0.9140625|0.4285714328289032|1.0|0.0|0.953125|0.84375|0.890625|0.0|0.0|1.0|1.0|1.0|0.6455250978469849|0.0|1.0|0.1349206417798996|0.0546875|3.0|0.3968254029750824|1.0|0.6023052930831909|1.0|1.0|3.0|0.0|0.578125|0.5859375|0.579365074634552|0.1953125|0.4047619104385376|0.0|0.0|0.2199999988079071|0.2380952388048172
Orbit Ray:0.3253968358039856|0.1395750641822815|0.0476190485060215|15.0|0.60317462682724|0.29616981744766235|0.0|0.2265625|0.1587301641702652|0.6269841194152832|0.523809552192688|0.0|0.6111111044883728|0.0|0.6349206566810608|0.6349206566810608|0.0|0.0|0.380952388048172|1.0|0.761904776096344|0.875|0.7917701005935669|0.0476190485060215|1.0|15.0|0.0|0.0|5.0|0.4841269850730896|0.28125|0.8046875|0.3492063581943512|1.0|0.0|0.828125|0.59375|0.8671875|1.0|0.0|1.0|1.0|1.0|0.7019081115722656|0.0|1.0|0.8809523582458496|0.5|2.0|0.5952380895614624|1.0|0.663033127784729|0.0|1.0|2.0|0.0|0.609375|0.5628158450126648|0.8095238208770752|0.8095238208770752|0.0|0.8095238208770752|0.0|0.3125|0.21875
Paddle Out:0.0|0.055545624345541|0.0476190485060215|15.0|0.02380952425301075|0.9047619104385376|1.0|0.125|0.1984127014875412|0.8095238208770752|0.2857142984867096|0.0|0.1269841343164444|0.0|0.1825396865606308|0.6349206566810608|0.0|0.0|0.1825396865606308|0.0546875|0.5952380895614624|0.9453125|0.17996782064437866|0.1746031790971756|0.0|15.0|0.0|0.0|8.0|0.4920635521411896|0.9453125|0.9609375|0.2857142984867096|1.0|0.0|0.7578125|0.765625|1.0|1.0|0.2504684627056122|1.0|1.0|1.0|0.6023052930831909|0.0|1.0|0.6111111044883728|0.671875|0.0|0.5634920597076416|1.0|0.510129451751709|-1.0|1.0|3.0|0.0|0.5859375|0.578125|0.1796875|0.817460298538208|0.1796875|0.1796875|0.0|0.140625|0.4047619104385376
Passing By:0.0|0.31225648522377014|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.07249999791383743|0.11075662076473236|0.7375612258911133|0.777915894985199|0.699999988079071|0.11075662076473236|0.0|0.6320995092391968|0.7306286692619324|0.03200000151991844|0.0|0.5316360592842102|0.0|1.0|0.5|0.05739879235625267|0.0476190485060215|0.0|15.0|0.29616981744766235|2.0|0.0|0.5175560712814331|0.90604168176651|0.5|0.5445544719696045|1.0|0.0|0.90604168176651|0.5|0.5|1.0|0.0|1.0|1.0|1.0|0.5478326082229614|-1.0|1.0|0.0|0.4087499976158142|4.0|0.5|1.0|0.586585521697998|1.0|1.0|1.0|0.0|0.9132091999053955|0.5|0.5|0.5|0.5|0.5|0.0|0.10000000149011612|0.5
Pitch Rise Strings:0.0|0.31225648522377014|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.5234375|0.6746031641960144|0.39744803309440613|0.7460317611694336|0.4761904776096344|0.817460298538208|0.0|0.7381390929222107|0.5476190447807312|0.3730158805847168|0.0|0.0|0.0|0.0|0.953125|0.05739879235625267|0.1111111119389534|0.0|15.0|0.29616981744766235|2.0|2.0|0.8976377844810486|0.75|0.5|0.0|1.0|0.0|0.5|0.5|0.5|1.0|0.0|1.0|1.0|1.0|0.5478326082229614|1.0|1.0|0.011904762126505375|0.5069444179534912|4.0|0.5|1.0|0.27984747290611267|-1.0|1.0|0.0|0.0|0.65625|0.640625|0.095238097012043|0.095238097012043|0.095238097012043|0.095238097012043|0.0|0.10000000149011612|0.6309606432914734
Prime Brass:0.0|0.31225648522377014|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.4609375|0.190476194024086|0.1587301641702652|0.3333333432674408|0.7777777910232544|0.2936508059501648|0.0|0.4444444477558136|0.3968254029750824|0.0396825410425663|0.0|0.2265625|0.484375|0.1269841343164444|1.0|0.3611854016780853|0.1111111119389534|1.0|15.0|0.7222222089767456|0.0|0.0|0.4444444477558136|0.859375|0.8515625|0.2936508059501648|1.0|0.0|0.859375|0.6328125|0.953125|1.0|0.0|1.0|1.0|1.0|0.6827948093414307|-1.0|1.0|0.01587301678955555|0.953125|0.0|0.3730158805847168|1.0|0.6744087934494019|0.0|1.0|3.0|0.0|0.5625|0.5|0.7936508059501648|0.8984375|0.1640625|0.7936508059501648|0.0|0.2421875|0.453125
Pulsating Pad:0.0|0.31225648522377014|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.25|0.6507936716079712|0.2936508059501648|0.5873016119003296|0.4523809552192688|0.11075662076473236|0.0|0.3571428656578064|0.2698412835597992|0.0|0.0|0.0|0.0|1.0|0.96875|0.222182497382164|0.0476190485060215|1.0|15.0|0.29616981744766235|0.0|2.0|0.6848831176757812|0.234375|0.6640625|0.5396825671195984|1.0|0.0|0.8125|0.0|1.0|1.0|0.0|1.0|1.0|1.0|0.5478326082229614|0.0|1.0|0.5079365372657776|0.0234375|2.0|0.5|1.0|0.5478326082229614|-1.0|1.0|2.0|0.0|0.5|0.5|0.5|0.5|0.5|0.5|0.0|0.10000000149011612|0.5
Ranger Bells:0.0|0.7802228927612305|0.0476190485060215|10.0|0.2460317462682724|0.29616981744766235|3.0|0.1796875|0.0793650820851326|0.6111111044883728|0.6190476417541504|0.0|0.2698412835597992|1.0|0.761904776096344|0.5634920597076416|0.0|0.0|0.0476190410554409|0.59375|1.0|0.5|0.05739879235625267|0.0476190485060215|0.0|15.0|0.29616981744766235|0.0|0.0|0.6428571343421936|0.7265625|0.234375|0.3333333432674408|0.0|0.0|0.65625|0.8359375|0.78125|1.0|0.0|0.0|1.0|1.0|0.5859389901161194|0.0|1.0|0.190476194024086|0.5|4.0|0.0|1.0|0.5655404925346375|1.0|1.0|1.0|0.0|0.6328125|0.3828125|0.0|0.609375|0.0|0.30000001192092896|0.0|0.1875|0.5
Rectangular Bliss:0.0|0.31225648522377014|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.07249999791383743|0.1825396865606308|0.31796836853027344|0.523809552192688|0.7460317611694336|0.15281420946121216|0.0|0.2729099690914154|0.6507936716079712|0.3650793731212616|0.0|0.0|0.0|0.6984127163887024|0.5|0.28119972348213196|0.0476190485060215|1.0|15.0|0.29616981744766235|0.0|4.0|0.6031745672225952|0.7828459739685059|0.8046875|0.3095238208770752|1.0|0.0|0.5|0.5|0.5|1.0|0.4577532112598419|1.0|1.0|1.0|0.5478326082229614|0.0|1.0|0.460317462682724|0.7539682388305664|2.0|0.37434208393096924|1.0|0.4815267324447632|-1.0|1.0|2.0|0.0|0.5|0.6018521189689636|0.1349206417798996|0.1349206417798996|0.1349206417798996|0.1349206417798996|0.0|0.10000000149011612|0.7079439163208008
Retro Bell Keys:0.0|0.31225645542144775|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.1484375|0.1269841343164444|0.71875|0.5317460298538208|0.0|0.140625|0.0|0.4523809552192688|0.4682539701461792|0.1746031790971756|0.0|0.0|1.0|0.0|0.5|0.22619275748729706|0.1746031790971756|1.0|15.0|0.0|0.0|3.0|0.6349206566810608|0.5|0.5|0.095238097012043|1.0|0.0|0.5|0.5|0.5|0.0|0.0|0.0|1.0|0.0|0.5228754281997681|1.0|1.0|1.0|0.40625|1.0|0.5|1.0|0.4316323399543762|0.0|1.0|4.0|0.0|0.5|0.5|0.1796875|0.1796875|0.1796875|0.1796875|0.0|0.5|0.562341570854187
